tweet_id,username,text,tweet_date,search_term,lat,long,radius
1204612502627241985,Drizzt DoUrden,@finkd some douche Cronin corona May be hanging out around your premises if you get my drift and pulling hustles,2019-12-11 04:02:55,corona,29.760427,-95.369804,15mi
1203873767509901313,samaaa,la corona le queda feisima,2019-12-09 03:07:27,corona,29.760427,-95.369804,15mi
1203864543077838848,KenyG,Me encanto la respuesta de Sofia  VENGAAA QUE ESTA NOCHE LA CORONA ES TUYA MÉXICO! https://twitter.com/YeniferHernandz/status/1203862958759141377 …,2019-12-09 02:30:48,corona,29.760427,-95.369804,15mi
1203483265933496320,Jean Arroyo,Drink corona ,2019-12-08 01:15:44,corona,29.760427,-95.369804,15mi
1217868558446878720,ashley,"My dad in Mexico so I called him, tell me why this man drinking a corona right now. Ni invita el wey ",2020-01-16 17:57:45,corona,29.760427,-95.369804,15mi
1217663662602817537,bhirdavan antle,"Mostly lines from The Fast and The Furious. ""I smell *sniff sniff* skanks,"" ""Bullshit asshole, no one likes the tuna here!"" and ""You can have any brew you want as long as it's a Corona."" https://twitter.com/rachsyme/status/1217604544420630529 …",2020-01-16 04:23:34,corona,29.760427,-95.369804,15mi
1217548066615635970,jjoey,thank you #1 corona fan. the premier is really really good.,2020-01-15 20:44:14,corona,29.760427,-95.369804,15mi
1216926505953087489,𝕛 𝕒 𝕟 𝕖 𝕥 ♡,thank you pretty girl ,2020-01-14 03:34:23,corona,29.760427,-95.369804,15mi
1216876369738485760,jjoey,Mio/ water enhancers are your friend. Don't go crazy on adding extra butter and oil to things if you don't plan on exercising it off. Corona Premium is a great beer as a treat.,2020-01-14 00:15:09,corona,29.760427,-95.369804,15mi
1216038770660794369,🦊,Yes ma’am!!!!!!,2020-01-11 16:46:50,corona,29.760427,-95.369804,15mi
1215104010006429696,Ana,y porque no renuncian del dinero y las joyas de la corona?,2020-01-09 02:52:26,corona,29.760427,-95.369804,15mi
1215074901259882496,Drizzt DoUrden,@JeffBezos @KrisJenner does the name Furhan shah or tomich ring any bells or corona or Alcoser of Khanoyan? I know all these people.,2020-01-09 00:56:46,corona,29.760427,-95.369804,15mi
1202653334513111041,"Walker Agnew, Jr.",Basically the Astros traded Hunter Pence for Kenedy Corona.,2019-12-05 18:17:53,corona,29.760427,-95.369804,15mi
1202638021432086528,Cy Springs Lady Panthers Soccer,"Meet the captains of your Varsity Lady Panthers soccer team! Mimi Corona (senior) & Yisi Vera (senior). Way to go ladies, you represent us well!  pic.twitter.com/v91vks7I7R",2019-12-05 17:17:02,corona,29.760427,-95.369804,15mi
1202079886124441601,kells,I want wing stop at our wedding  @X_Corona https://twitter.com/AshleyTella/status/1201369239753355264 …,2019-12-04 04:19:13,corona,29.760427,-95.369804,15mi
1212792059528187910,kells,love you babe ,2020-01-02 17:45:34,corona,29.760427,-95.369804,15mi
1212572790622212096,ali kizginyurek,Bir bira istedim.  Garson kız örtülü mü olsun dedi.  Çıplak istiyorum diyemedim.  Alın size Corona bacım. Örtülü ve kapalı. pic.twitter.com/VwRkdFwQhJ,2020-01-02 03:14:16,corona,29.760427,-95.369804,15mi
1212559140964491266,Your Local Giant 🤯,Corona x Lime>>>>>,2020-01-02 02:20:02,corona,29.760427,-95.369804,15mi
1220474559700271104,shannon young✈️,"Miller Virus is the Texas mutation of Corona Virus... It will keep going until we end up with Blue Moon Virus. Then they’ll start making babies like Bud Shock Top, & Modelo Dosequis",2020-01-23 22:33:05,corona,29.760427,-95.369804,15mi
1219979705383817216,MathTutor1066,Corona virus first case in the US? Not good. #BreakingNews,2020-01-22 13:46:42,corona,29.760427,-95.369804,15mi
1219696394249940997,Vincent Van Woah,"Heard that people are out here catching Corona Virus

Just saying, I’ve never heard of Dos Eqis Virus",2020-01-21 19:00:55,corona,29.760427,-95.369804,15mi
1219155324831240193,Enrique Casanova👻,Nueve dólares una corona cawn no mms,2020-01-20 07:10:54,corona,29.760427,-95.369804,15mi
1219135650554875909,"Jason ""AKA"" Animosity",Pay attention. Novel Corona Virus now in China. Be fucking vigilant in washing your hands and staying try away from sick people. I was in Singapore during SARS. This is scary af,2020-01-20 05:52:44,corona,29.760427,-95.369804,15mi
1218033078939082752,K🌻,"When I was traveling w cheddars, I was in Wisconsin, and they didn’t know what a Michelada was BUT they alllll talked about corona w grenadine. Def a northern thing. Wild to me",2020-01-17 04:51:30,corona,29.760427,-95.369804,15mi
1209226781791858693,Adan Mora,@xoxox_kim ,2019-12-23 21:38:25,corona,29.760427,-95.369804,15mi
1208572929006612480,Danibo🥊Gizmo🐶,https://twitter.com/PBConFOX/status/1208558892353048577?s=19 … the 1st kd. Ray Corona did a horrible job here.,2019-12-22 02:20:15,corona,29.760427,-95.369804,15mi
1208559066248810496,Danibo🥊Gizmo🐶,I hate ray corona. I hate him.,2019-12-22 01:25:09,corona,29.760427,-95.369804,15mi
1208558870542639104,Danibo🥊Gizmo🐶,All i want in life sometimes is watching highly acclaimed blue chip beloved prospects getting put to sleep by blue collar types. Ray Corona.......i hate you.,2019-12-22 01:24:23,corona,29.760427,-95.369804,15mi
1208503269921886213,Fefy Morales,Balu se agarro a pelear por primera vez y termino corona en el veterinario ,2019-12-21 21:43:27,corona,29.760427,-95.369804,15mi
1208051066815819776,Samuel Colin,"I like the move to Cruz Azul. Corona, Siboldi and Conejo to guide him. Plus he plays on big name team in Mexico. Excited to see him grow. Wish Gudiño would go to Europe though",2019-12-20 15:46:33,corona,29.760427,-95.369804,15mi
1207130888338849792,kells,@X_Corona  rowdy ass  https://twitter.com/IndiaAlmighty/status/1206752043303624705 …,2019-12-18 02:50:05,corona,29.760427,-95.369804,15mi
1207008558409244677,trenton danté,"Corona'o, corona'o, corona'o, now, now
Corona'o, corona'o, corona'o, now, now (Ooh)
Corona'o, corona'o, corona'o, now, now
Corona'o, corona'o, corona'o, now, now",2019-12-17 18:44:00,corona,29.760427,-95.369804,15mi
1258546846877675522,A.,I just found out I was going to get surprised with Jhene tickets but of course Corona ruined it. I hope @JheneAiko reschedules it when life is back to normal ,2020-05-07 23:58:45,corona,29.760427,-95.369804,15mi
1258546275076587522,karol 🐀,lmfaoo my accounting teacher named one of the examples with “corona corporation”,2020-05-07 23:56:29,corona,29.760427,-95.369804,15mi
1258545265658654721,dpenni,How about telling us where all the corona infected are GETTING infected?  Wouldnt that be a lot better than just telling us all to “be safe”,2020-05-07 23:52:28,corona,29.760427,-95.369804,15mi
1258542699583377410,Rise Of Watson,Idk haven’t been since this corona I have to check ,2020-05-07 23:42:16,corona,29.760427,-95.369804,15mi
1258540436282421248,fatima,"Pleaseee don’t ask me how is corona doing with me, it’s same as you, same as the guy in Italy, same as everyone else in the world.",2020-05-07 23:33:17,corona,29.760427,-95.369804,15mi
1258537843116216320,𝖲𝖼𝗈𝗍𝗍 𝖬𝖺𝗋𝗌𝗁𝖺𝗅𝗅,"@mirandadevine How are you enjoying living in the US?

(well, Corona issues aside)",2020-05-07 23:22:58,corona,29.760427,-95.369804,15mi
1258537605940916229,vegan catfish 🌻,"she trying to be nasty, corona gonna get her ",2020-05-07 23:22:02,corona,29.760427,-95.369804,15mi
1258536477555744768,Turca {#},"Tanto profissional da saúde se fudendo lutando contra o virus, gente perdendo emprego por causa do corona, micro/medias empresas fechando, escolas fechadas e etc. E ainda tem essa galera que só pensa em si mesmo, mas vai a merda cara",2020-05-07 23:17:33,corona,29.760427,-95.369804,15mi
1258535757892816896,Solace Tolloty,RT As I m 81 I am #entitled to a refund ascribed to corona are in the 80 and over age group while som,2020-05-07 23:14:41,corona,29.760427,-95.369804,15mi
1258534236803395584,Lawrence Rhone,"Corona's back in the White House like ""Surprise, bitch.  Betcha thought you'd seen the last of me.""",2020-05-07 23:08:39,corona,29.760427,-95.369804,15mi
1258534194679910400,D,would’ve saw this weekend but corona said NOPE not on my watch,2020-05-07 23:08:29,corona,29.760427,-95.369804,15mi
1258533243986427904,mira.,"Well, now it tells you about the latest corona news.",2020-05-07 23:04:42,corona,29.760427,-95.369804,15mi
1258532974712156160,Jacqueline Broyer,Corona is the devil!,2020-05-07 23:03:38,corona,29.760427,-95.369804,15mi
1258532772760580096,That was COLDBLOODED,Lol corona winding down and niggas go two fresh victims to be fake concerned about now.,2020-05-07 23:02:50,corona,29.760427,-95.369804,15mi
1258531826156462080,B.I.G.K.E.V.,“I wonder if it’s some corona in this skeet... ” - somebody with a doctorate,2020-05-07 22:59:04,corona,29.760427,-95.369804,15mi
1258530982749065218,🦍,I miss when vine was poppin and there was no corona #2014年観戦試合本塁打一覧,2020-05-07 22:55:43,corona,29.760427,-95.369804,15mi
1258529235141980160,B.I.G.K.E.V.,WHOOOOOO tested skeet for corona????????????,2020-05-07 22:48:46,corona,29.760427,-95.369804,15mi
1258526224227287040,Briiiii 💜💛,My friend told me she had a dick appointment last night I hope she doesn’t have corona in her pussy now,2020-05-07 22:36:48,corona,29.760427,-95.369804,15mi
1258525816587051008,Tianna Jenkins 🌹,Wow and corona just ruined so much girl,2020-05-07 22:35:11,corona,29.760427,-95.369804,15mi
1258525486738620417,Tianna Jenkins 🌹,I know that sucks! Corona threw everything off track!,2020-05-07 22:33:52,corona,29.760427,-95.369804,15mi
1232339994968240134,FELIX A NEGRON,Agree.  He will use corona virus as national emergency. Declare martial law and suspend November elections.  I believe he is that kind of monster.,2020-02-25 16:22:05,corona,29.760427,-95.369804,15mi
1232060049914302470,BB Da Host,I feel like corona virus is fake ..,2020-02-24 21:49:41,corona,29.760427,-95.369804,15mi
1232000883564728321,Danielbatre☆s,If I was there during the corona virus outbreak shit would’ve gone down different,2020-02-24 17:54:34,corona,29.760427,-95.369804,15mi
1231825219691499520,TAB Deportes,#PGA2020 Viktor Hovland se corona campeón del @PuertoRicoOpen @PGATOUR pic.twitter.com/8wN5yBP1Wo,2020-02-24 06:16:33,corona,29.760427,-95.369804,15mi
1231648047702171648,🇱🇧,The news says that the corona virus may cause global impact including shutting travel down in the US. That means I get a paid free vacation in my apartment ,2020-02-23 18:32:32,corona,29.760427,-95.369804,15mi
1231605139754168322,Cathy Robertson RN,Please be careful re:corona virus.,2020-02-23 15:42:02,corona,29.760427,-95.369804,15mi
1231592271558193152,Austin Richards,News: Trump wants to build a wall around China and the Corona virus... It's gonna be a great Wall...,2020-02-23 14:50:54,corona,29.760427,-95.369804,15mi
1231453864865517569,Ahmed Aldughather | أحمد الدغيثر,Where’s the Corona discount code?,2020-02-23 05:40:55,corona,29.760427,-95.369804,15mi
1231426816478502913,Joseph L Trahan,"China can not stop lying about the corona virus pandemic as their nation is locked down and quarantined by the world...

https://nypost.com/2020/02/22/dont-buy-chinas-story-the-coronavirus-may-have-leaked-from-a-lab/ …",2020-02-23 03:53:26,corona,29.760427,-95.369804,15mi
1231406128816435201,Raul Rivera,"Para mí,si se equivoca terriblemente Corona en el gol de tigres,estaban 3 defensas alrededor de J.J.y si decide tomar la pelota lo hubieran cubierta sus compañeros, además rechaza hacia el centro..error de primer año.",2020-02-23 02:31:14,corona,29.760427,-95.369804,15mi
1231401273204912128,𝕛 𝕒 𝕟 𝕖 𝕥 ♡,"omg  this is so sweet. girl you’re amazing already, thank you",2020-02-23 02:11:56,corona,29.760427,-95.369804,15mi
1231400007250644995,𝕛 𝕒 𝕟 𝕖 𝕥 ♡,you’re so cute ,2020-02-23 02:06:54,corona,29.760427,-95.369804,15mi
1231395391565897730,Antonio Montes,"Ke veyeza, Santi. Kermozo, Corona.",2020-02-23 01:48:34,corona,29.760427,-95.369804,15mi
1231373052157603840,Dr. Ariel F. Tolentino🇩🇴,Te pueden devolver por corona https://twitter.com/Brayhanrd_/status/1231366561501450242 …,2020-02-23 00:19:48,corona,29.760427,-95.369804,15mi
1231137244410458112,The Real Jo Exotic 🐆🐅🐍👄𓋹🇩🇪🍫🦄,“Corona Dick” NIGGGAAAAAAAA  https://twitter.com/Homesteadboy503/status/1231037532470681603 …,2020-02-22 08:42:47,corona,29.760427,-95.369804,15mi
1231034208551829505,• maria •,ima travel again this summer and i swear if i f*cking get the corona virus ,2020-02-22 01:53:21,corona,29.760427,-95.369804,15mi
1231000298086334468,BTC N RONA SZN Sam,Can confirm there is no corona virus in Chinatown Houston.,2020-02-21 23:38:36,corona,29.760427,-95.369804,15mi
1230993716107710464,pit dad,"can’t wait to go home, roll a fat blunt, crack open a corona & call it a fucking day ",2020-02-21 23:12:27,corona,29.760427,-95.369804,15mi
1230948857221124099,Oscar Valladares Tobacco & Co.,"Our Super Fly Connecticut Corona has finally arrived & are being shipped to your local tobacconist! 
#ovcigars #oscarcigars #superflybyoscarpic.twitter.com/QHpgjR3pnG",2020-02-21 20:14:12,corona,29.760427,-95.369804,15mi
1241152496468443141,Caroline Evans,"Everyone’s been patting themselves on the back for thale past week for putting Covid-19 to the tune of “Come on, Eileen” but when we’re y’all going to figure out “ma-ma-ma-myyyyy corona”?",2020-03-20 23:59:49,corona,29.760427,-95.369804,15mi
1241149036981256195,The Last King of Ireland,"So tired of y’all saying “oh, just like the flu” when comparing the corona virus. THE FLU KILLS TENS OF THOUSANDS OF PEOPLE A YEAR WITH A MUCH LOWER CHANCE OF INFECTION YOU DUMB BITCH.",2020-03-20 23:46:04,corona,29.760427,-95.369804,15mi
1241148842550190090,Hilla Felice,It’s been brought to my attention that    my referring to the Coronavirus Pandemic loosely as the Plague may be insensitive to Plague survivors #SocialDistancing #Corona #CoronavirusPandemic #coronavirus #CoronaVirusUpdates #coronavirusmeme #coronavirusmemes #plague #plaguedoctor,2020-03-20 23:45:18,corona,29.760427,-95.369804,15mi
1241144135161204737,Pauly B,either Corona will be iconic after this or they will have change their name to Flama Blanca,2020-03-20 23:26:35,corona,29.760427,-95.369804,15mi
1241143704498438146,𝕯𝖆𝖓𝖓𝖞,I think my barber broke up w me.. fuck corona virus,2020-03-20 23:24:53,corona,29.760427,-95.369804,15mi
1241142897518563331,Bhino Badazz,Bro my barber went back to Cuba cuss of the corona shit pmo https://twitter.com/ThatKidStevo/status/1241142522598039554 …,2020-03-20 23:21:40,corona,29.760427,-95.369804,15mi
1241140598968586243,JON GLENN,"VIDEO OUT NOW LINK IN BIO #Soplaya Jon Glenn 

directed by @Jon_Stereohogzz 

featuring : thelockinkeez 

#applemusic #spotify #tidal #itunes #80s #virus #retro #futuristic #lockdown #jonglenn
#corona #newvibedance… https://www.instagram.com/p/B9-SECHAQMN/?igshid=vm4kumyrv5yh …",2020-03-20 23:12:32,corona,29.760427,-95.369804,15mi
1241136711746359297,veggie sausage stan account,Corona virus!,2020-03-20 22:57:05,corona,29.760427,-95.369804,15mi
1241135618354302978,Sean Johnson Arts,"If Corona doesn't take you out, can I?

#tenderrona #seanjohnsonarts #checkyes #checkallthatapply #coronavirus #loveinatimeofcorona #pandemicdatenight #leggooo #heyboo #heyboy @ Houston, Texas https://www.instagram.com/p/B9-Q_trAkdq/?igshid=1e9rn30sbb41j …",2020-03-20 22:52:45,corona,29.760427,-95.369804,15mi
1241134774418276354,kavona,they talking about corona must be black cause she getting y’all ass together ,2020-03-20 22:49:24,corona,29.760427,-95.369804,15mi
1241133380340719618,Mom jelissa,Imagine when April 1st comes the government says APRIL FOOLS ! Corona was fake ,2020-03-20 22:43:51,corona,29.760427,-95.369804,15mi
1241133118486175749,Omar The DJ,If you ever ate at Taconmadre you’re 100% immune to corona virus,2020-03-20 22:42:49,corona,29.760427,-95.369804,15mi
1241131638035226630,Berto,Can’t believe I let this Corona Virus situation get this out of control ,2020-03-20 22:36:56,corona,29.760427,-95.369804,15mi
1241129399929442309,daddy dina,my mom got me kid’s flintstone vitamins today bc of corona ,2020-03-20 22:28:02,corona,29.760427,-95.369804,15mi
1241129168164851712,boop,Ughh all these IG baddies are getting on tik tok now I was finally getting somewhere and they pushed me back down .... I hate corona .. now I’ll never be tik tok famous,2020-03-20 22:27:07,corona,29.760427,-95.369804,15mi
1241129060249604096,Bri Lew,"I’ve been saying this. I had corona and gave it to my cousin, her mama, and my mama. We were all struggling and it felt like death was near, which is how I KNOW it wasn’t just the flu. https://twitter.com/ioproducer/status/1240618235499819008 …",2020-03-20 22:26:41,corona,29.760427,-95.369804,15mi
1241126452243857408,Travis X,So why has Italy been hit so hard by corona? Could it be bc they have such a large over 50 population? (Yes) Does flu hit them as hard? (Yes).  Article about the 500k struck down by flu in one week back in January (in thread) pic.twitter.com/oeVUTYX4dd,2020-03-20 22:16:19,corona,29.760427,-95.369804,15mi
1241125804651790337,Tiffany Monique,Corona on my damn nerves,2020-03-20 22:13:45,corona,29.760427,-95.369804,15mi
1241123149615415297,❣️,Can someone explain to me how the whole NBA can get tested for corona BUT HEALTHCARE PROVIDERS DO NOT HAVE ACCESS TO TESTING WHEN THEY ARE THE ONES THAT CARE FOR THOSE INFECTED?!?!?!?,2020-03-20 22:03:12,corona,29.760427,-95.369804,15mi
1226549023600971777,Nick Nixon,"And deflect from political chaos at home and abroad. Next stop for Corona, Shanghai and the freedom protesters.",2020-02-09 16:50:50,corona,29.760427,-95.369804,15mi
1226293650004549633,CHEESECAKEE 4 BBREAKFASST,The only man who could beat the corona virus https://twitter.com/Unexplained/status/1226259888386560000 …,2020-02-08 23:56:04,corona,29.760427,-95.369804,15mi
1226290351956250626,Abu Gunto,eni ma ne chode..kamles ni motel 6 per corona virus nikru @corona pic.twitter.com/JO3cKxD9Rk,2020-02-08 23:42:57,corona,29.760427,-95.369804,15mi
1226272247389749248,olgamsmith,Corona virus for sure is worst!,2020-02-08 22:31:01,corona,29.760427,-95.369804,15mi
1226190771113660421,IzzyTheGreat👨🏾‍🍳,PSA; Wash y’all mfin hands Americans dying from the corona virus now ,2020-02-08 17:07:16,corona,29.760427,-95.369804,15mi
1226150477320085504,Drizzt DoUrden,None of these people’s stories add up except for Alexander jayanty not nick tomich not mike to@IC3 not Adam corona no ones. Alex jayanty is the only one who lived in Grenada from 2011-2014 and who lived in Brooklyn 2014-2017. He’s the only one whose number is 7134127665 andindian,2020-02-08 14:27:09,corona,29.760427,-95.369804,15mi
1226138428225486849,eliecer cepeda,Petro falso des de la corona asta la punta de los pies como todos los delincuentes https://twitter.com/grefecortes/status/1225609365425655809 …,2020-02-08 13:39:16,corona,29.760427,-95.369804,15mi
1226018487761539072,Gekyume🙏,"C’est d’une tristesse, aujourd’hui j’ai été faire mes ongles, banal on s’en fou diriez-vous? Mais aux us la plus part des salons sont tenus par des asiatiques, aujourd’hui pas un chat, c’est souvent pleins, et celui qui s’occupe de moi ma dit que c’était à cause du corona...",2020-02-08 05:42:40,corona,29.760427,-95.369804,15mi
1225990803962679296,You,https://twitter.com/abc13houston/status/1225935608540848128?s=21 … aw boy don’t come back with the corona virus  https://twitter.com/abc13houston/status/1225935608540848128 …,2020-02-08 03:52:40,corona,29.760427,-95.369804,15mi
1225926485967544326,IanTune,This Corona virus outbreak Is delaying my Mac shipment. ,2020-02-07 23:37:05,corona,29.760427,-95.369804,15mi
1225835500625420288,Abraham,"If he sneezing, he’s either cheating or has corona virus. Shit still going around ladies. Don’t trust them foos.. js lmao",2020-02-07 17:35:32,corona,29.760427,-95.369804,15mi
1225562396665749504,Cynthia ☪,You’re never available and then you are para esos lol you gonna catch some Corona from there ,2020-02-06 23:30:19,corona,29.760427,-95.369804,15mi
1225538224325611522,IzzyTheGreat👨🏾‍🍳,Bro it’s people stuck on a cruise ship because the corona virus ,2020-02-06 21:54:16,corona,29.760427,-95.369804,15mi
1225458964667752448,Victor Rios 20,"Pero yo digo que no valen nada ni el pasaje de una cora pronto seran como el corona virus que abra cura
Contra esta peste que duro treindos anos o como el sida que ya se controla eso es asamblea de hoy",2020-02-06 16:39:19,corona,29.760427,-95.369804,15mi
1225443480543080452,Director Joe-D,So the corona virus was a fluke??,2020-02-06 15:37:48,corona,29.760427,-95.369804,15mi
1225428595532861440,Kane 🃏,It cures the Corona virus,2020-02-06 14:38:39,corona,29.760427,-95.369804,15mi
1225207184755232770,GG,What are ur symptoms I thought I had corona virus ,2020-02-05 23:58:50,corona,29.760427,-95.369804,15mi
1225159573885067266,Destiny Ortega,So Tiffany’s bitch as brought me to chinatown and all these mfs coughing. I’m finna get the corona virus ,2020-02-05 20:49:39,corona,29.760427,-95.369804,15mi
1225054459908239361,Sarah Terry,I would recommend people to also read the actual journal articles on the novel corona virus if they have time. This is helpful in understanding the ranges of uncertainties and nuances.,2020-02-05 13:51:58,corona,29.760427,-95.369804,15mi
1223688180978810882,Danielle Hoverman,"My dad asked me, “you know how you get the coronavirus? You drink @corona with a lime.” And thatmy friends, is original material by Larry Hoverman. (Also, what’s with these boomers spreading all this damn fake news?)",2020-02-01 19:22:52,corona,29.760427,-95.369804,15mi
1223675519088152577,SPACEMAN,That’s the face of bliss right there.,2020-02-01 18:32:33,corona,29.760427,-95.369804,15mi
1223646411109126144,michael,the only way to battle the corona virus pic.twitter.com/GTtDR1Mxfk,2020-02-01 16:36:53,corona,29.760427,-95.369804,15mi
1223594313264832512,14Problems,Corona virus  @241 ???,2020-02-01 13:09:52,corona,29.760427,-95.369804,15mi
1223508587940544512,😈yeet,When see flea trending amidst corona outbreak  pic.twitter.com/V7xlWHPoc8,2020-02-01 07:29:13,corona,29.760427,-95.369804,15mi
1223490840745644032,Ashton Doyle,forever confused yet refuses to do research on why it’s called “corona”,2020-02-01 06:18:42,corona,29.760427,-95.369804,15mi
1223476149835137027,GABE 👽,"1 bottle of tequila, fill the rest of the space with corona. The sink too. https://twitter.com/Miss__Woods/status/1223230483062042624 …",2020-02-01 05:20:19,corona,29.760427,-95.369804,15mi
1223471857250316289,Mid Tweets,Y’all got corona virus kush ?,2020-02-01 05:03:16,corona,29.760427,-95.369804,15mi
1223407735716433921,Dak Doncic,At the rockets  mavs game and two Asian people with masks on were sitting in my spots so now I have to be concerned with corona virus #shit,2020-02-01 00:48:28,corona,29.760427,-95.369804,15mi
1223361847690256385,BB Da Host,The US coulda stopped the corona virus from coming here but of course they didn’t .,2020-01-31 21:46:08,corona,29.760427,-95.369804,15mi
1223333971603357696,Remy Connoiseur 🍾,Cardi be deadass turnt in the club drinking a corona lmaoooo I love that shit,2020-01-31 19:55:21,corona,29.760427,-95.369804,15mi
1223241544188289025,Angela,I absolutely agree! I’m in marketing and PR so I have to be out quite a bit so I’m terrified. Even the flu can take me out so the corona virus scares me worse,2020-01-31 13:48:05,corona,29.760427,-95.369804,15mi
1223187941079601152,MODESTBUTTAFLY🌺,Y'all are so dramatic. Walking around here with masks on. That mask can't save you if GOD is ready for you. Corona OR not. Silly ppl.,2020-01-31 10:15:05,corona,29.760427,-95.369804,15mi
1223125327997628418,powpow,"@FBI @US_FDA @USATODAY @realDonaldTrump mfs got the Corona Modelo bud lite virus cure cause they created the thing, but will hold off til the death toll reaches their goal, primarily in the hundreds of millions, last time my post was deleted",2020-01-31 06:06:17,corona,29.760427,-95.369804,15mi
1223102740336803842,👨🏻‍🚀,I ain’t trying to be around no humans untill this corona virus is settled,2020-01-31 04:36:32,corona,29.760427,-95.369804,15mi
1223090378250903553,Chance McClain,Yeah man corona virus gonna getchu,2020-01-31 03:47:24,corona,29.760427,-95.369804,15mi
1223026037342244869,👨🏻‍🚀,I’m staying my ass home with this corona virus being active,2020-01-30 23:31:44,corona,29.760427,-95.369804,15mi
1223016570215071744,khndrx ひ,The bottle of Corona in the fridge is callin my name but I don’t wanna get sick smh,2020-01-30 22:54:07,corona,29.760427,-95.369804,15mi
1222991388674887686,jenny,Oh the WHO finally declared the corona virus an emergency,2020-01-30 21:14:03,corona,29.760427,-95.369804,15mi
1222982545224228871,🦅,If somebody give me the corona I’m killin em ,2020-01-30 20:38:55,corona,29.760427,-95.369804,15mi
1244051114703683584,MSDAVIS2THEM,This is coming from the top virologist in Germany only 0.72% of there citizens with corona died most were elderly,2020-03-28 23:57:53,corona,29.760427,-95.369804,15mi
1244048610205065216,Ahmed Aldughather | أحمد الدغيثر,Climate change anyone?   #Covid_19 #CoronaLockdown #corona pic.twitter.com/VuLTq6CEhm,2020-03-28 23:47:56,corona,29.760427,-95.369804,15mi
1244047096791080965,Karol Baskin,"Niggas is really out here shooting shots during the corona...

What we finna do fr for the next 3 weeks???",2020-03-28 23:41:55,corona,29.760427,-95.369804,15mi
1244046508053405702,Jimmy Ray Soto,"I've listened to this set 2 times since I left work...
Please...Please tell me you are playing this when you Come to Houston in November....
God forbid the world isn't still Corona'd out. https://twitter.com/DillonFrancis/status/1243976417768910850 …",2020-03-28 23:39:35,corona,29.760427,-95.369804,15mi
1244044057787105282,Ciampa Guy,I've been to the liquor store 3x in in the past 12 days!,2020-03-28 23:29:51,corona,29.760427,-95.369804,15mi
1244043443757858816,Daniel,I told all my friends come through and they going somewhere else or can’t go out stupid corona,2020-03-28 23:27:24,corona,29.760427,-95.369804,15mi
1244042415205486593,████ is n🦠t Normal,"It’s not the zombie apocalypse, it’s the Trump-corona apocalypse. https://twitter.com/twmentality1/status/1243976167826350082 …",2020-03-28 23:23:19,corona,29.760427,-95.369804,15mi
1244042359949713408,Olga Ayerbe,She has not listened to a single corona virus press briefing from Trump I guess... just driven by hate,2020-03-28 23:23:06,corona,29.760427,-95.369804,15mi
1244039383898107905,j. 💎,Corona needs to go cause I’m tryna work and move into this apartment already,2020-03-28 23:11:16,corona,29.760427,-95.369804,15mi
1244036407112450050,2200 or Nothing,Ever wondered what goes into a ‘from the dirt’ housing contract?!?!?  Here’s a sneak peek into the process from a sanitized & Corona Free outing with my client this afternoon ...... #goodeveningyall… https://www.instagram.com/p/B-S4HqHAFfP/?igshid=1osqae7uzf6b5 …,2020-03-28 22:59:27,corona,29.760427,-95.369804,15mi
1244036056141443072,Daphne Strasert 💖💜💙,There will only be 2 Halloween costumes this year: sexy Corona Virus & the Tiger King pic.twitter.com/bKHpNVDBQO,2020-03-28 22:58:03,corona,29.760427,-95.369804,15mi
1244031076072390656,Dr.THub,Here is a little math and corona for you! https://youtu.be/IfV5ep1OCKw  #coronavirus #Covid_19 #COVID19 #algebra #exponentialgrowth,2020-03-28 22:38:16,corona,29.760427,-95.369804,15mi
1244030727353745410,Chike,Na corona my G https://twitter.com/__nemzz/status/1244030620663250944 …,2020-03-28 22:36:53,corona,29.760427,-95.369804,15mi
1244027901344985088,Mr.ItAintFair 🤠,Corona Virusssss,2020-03-28 22:25:39,corona,29.760427,-95.369804,15mi
1244027847133597696,Charlize,"My dad really said that after the corona virus viene el debola. Debo la luz, debo la renta...",2020-03-28 22:25:26,corona,29.760427,-95.369804,15mi
1244025326511980545,Amber S💕,"Y'all my daddy just texted me talking about ""wigs can carry the corona virus"" I am dead  someone take his phone",2020-03-28 22:15:25,corona,29.760427,-95.369804,15mi
1244018289220648962,michelle 🌻,Corona virus ,2020-03-28 21:47:27,corona,29.760427,-95.369804,15mi
1244017141969489920,skye,bro forest gump got corona,2020-03-28 21:42:54,corona,29.760427,-95.369804,15mi
1244015059090604037,LIV💪TOUGH,"Is Corona Affecting Your Gains? 
#rappers #rap #hiphop #rapper #music #beats #rapmusic #hiphopmusic #artist #trap #producer #newmusic #soundcloud #unsignedartist #musicproducer #coronavirus #spotify #beatmaker… https://www.instagram.com/p/B-SuaaZl2h8/?igshid=12pszse8wwgq3 …",2020-03-28 21:34:37,corona,29.760427,-95.369804,15mi
1244014157772587010,Syed Wali,"They found the Vaccine for corona virus call STFAH
https://youtu.be/-UoHQjH-I8Q ",2020-03-28 21:31:02,corona,29.760427,-95.369804,15mi
1249845724667396098,:HUECO MUNDO:,ight look the lil nigga in the chair getting a fade is the “Earth” metaphorically but see the earth is going through shit right now like this pandemic with the corona for example and that is the mess that needs to be fixed or the “earth needing a haircut” metaphorically,2020-04-13 23:43:36,corona,29.760427,-95.369804,15mi
